Ntime,Time,Closing Price,Open Price,High price,Low Price,Volume,MACD,CCI,ATR,BOLL_MID,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US Dollar Index,HIBOR
20140916,735858,24136.01,24318.82,24405.98,24117.6,128232.19,-10.31334456,-164.0174553,288.38,24883.60346,24744.89895,24825.181,-1104.14,24491.264,-604.99,-2.445293238,-0.02476906156,-487987.3176,84.08,0.05
20140917,735859,24376.41,24380.28,24470.26,24339.53,179377.98,-35.64450068,-101.9198786,334.25,24873.23385,24709.80476,24787.92,-814.04,24425.474,-365.65,-1.477847843,-0.03718863494,-574651.5952,84.75,0.05
20140918,735860,24168.72,24294.64,24294.64,24103.53,145943.22,-71.65250618,-127.8970785,272.88,24853.20731,24658.27288,24672.997,-536.64,24326.69,-583.37,-2.356851482,-0.04463608075,-615060.0214,84.27,0.05
20140919,735861,24306.16,24334.65,24419.85,24155.62,192482.32,-88.08347908,-87.65011255,264.23,24830.73885,24624.73832,24573.821,-356.48,24268.858,-442.86,-1.789404187,-0.03700413825,-623459.2566,84.79,0.05
20140922,735864,23955.49,24072.18,24082.62,23949.29,172375.3,-127.9266233,-122.8508185,356.87,24798.20538,24561.00039,24445.355,-639.83,24188.558,-1362.46,-5.381399363,-0.0490249281,-781426.808,84.71,0.05
20140923,735865,23837.07,23882.59,24012.06,23825.96,141717.19,-167.1315184,-117.5562399,186.1,24755.21038,24492.05464,24310.017,-519.92,24128.77,-1460.85,-5.77458542,-0.03514581451,-854970.1312,84.7,0.05
20140924,735866,23921.61,23788.98,24016.41,23788.98,136893.69,-189.19904,-100.5652618,227.43,24715.44692,24437.72657,24231.642,-214.4,24037.81,-1318.54,-5.223978463,-0.03004666167,-777747.5967,85.07,0.05
20140925,735867,23768.13,24048.38,24058.02,23754.33,157316.53,-216.5757131,-101.6310405,303.69,24663.33846,24373.95547,24142.191,-608.28,23957.692,-1422.32,-5.64626674,-0.03363200804,-834988.7099,85.2,0.05
20140926,735868,23678.41,23581.56,23717.08,23555.62,134145.87,-242.7137253,-129.4458781,212.51,24606.36346,24307.71305,24050.5,-490.31,23832.142,-1026.95,-4.156790267,-0.02785976428,-752863.8263,85.64,0.05
20140929,735871,23229.21,23399.51,23399.51,23095.78,223055,-296.2598747,-180.639697,582.63,24538.48308,24204.99847,23937.722,-1076.95,23686.886,-1433.43,-5.812151497,-0.03757041864,-930559.2928,85.62,0.05
20140930,735872,22932.98,23137.26,23137.26,22855.04,218977.68,-358.4666883,-186.5663582,374.17,24454.66577,24083.85385,23817.419,-1022.51,23506.068,-1662.34,-6.758765489,-0.05921421571,-1012155.068,85.91,0.05
20141003,735875,23064.56,22691.59,23147.85,22565.6,257756.42,-392.6227196,-160.1968077,582.25,24373.80615,23986.77825,23686.234,-890.93,23334.658,-1292.43,-6.223785663,-0.04568549762,-732770.5479,86.65,0.03
20141006,735878,23315.04,23053.79,23441.27,22988.64,164305.82,-394.9274995,-86.9937815,452.63,24306.13462,23922.80318,23600.866,-640.45,23244.04,-820.97,-5.205380536,-0.04077649452,-509795.8736,85.64,0.03
20141007,735879,23422.52,23224.22,23517.85,23209.77,163590.12,-383.6587373,-54.59712604,308.08,24248.58731,23875.15716,23512.502,-532.97,23192.862,-953.89,-4.768386831,-0.02224834474,-398780.2961,85.66,0.03
20141008,735880,23263.33,23221.76,23369.39,23184.15,125313.74,-383.1566731,-61.89154514,238.37,24191.75385,23816.88791,23443.286,-573.74,23199.686,-905.39,-4.490127885,-0.02406923334,-406539.2454,85.3,0.03
20141009,735881,23534.53,23461.35,23581.35,23437.87,112645.17,-356.762672,-14.07918211,318.02,24145.31038,23789.99668,23413.032,-387.08,23319.996,-771.63,-2.492044045,-0.01618118513,-382785.0711,85.54,0.03
20141010,735882,23088.54,23198.8,23237.4,23071.27,140131.98,-367.5954898,-73.3732509,463.26,24081.32769,23723.19128,23329.725,-679.59,23324.792,-866.95,-5.283263614,-0.02859248919,-710956.7395,85.81,0.03
20141013,735885,23143.38,22884,23273.04,22871.27,140720.51,-367.5189169,-71.72999016,401.77,24019.57231,23667.97116,23267.25,-535.03,23290.46,-693.69,-4.242425747,-0.02259568949,-654537.9978,85.21,0.03
20141014,735886,23047.97,23064.92,23409.96,23040.8,152600,-370.8817283,-50.20658586,369.16,23932.26538,23608.92343,23204.206,-181.24,23215.55,-873.64,-5.176424413,-0.007802245535,-525364.633,85.81,0.03
20141015,735887,23140.05,23087.5,23238.04,22992.93,144493.38,-361.944424,-53.92122603,245.11,23849.27038,23564.26882,23195.29,207.07,23190.894,-628.08,-3.403979631,0.008948554562,-434778.6538,84.92,0.03
20141016,735888,22900.94,22913.5,23040.31,22868.02,153346.57,-369.8918418,-103.4932794,272.03,23759.30077,23501.09464,23192.086,-362.39,23064.176,-777.47,-3.927202462,-0.007094000493,-285776.8084,84.95,0.03
20141017,735889,23023.21,22904.11,23148.96,22888.76,185360.4,-362.1494273,-69.06384762,260.2,23675.94538,23455.58182,23187.951,-511.32,23051.11,-206,-3.755600062,-0.01251681318,-171697.6775,85.2,0.03
20141020,735892,23070.26,23239.78,23290.42,23052.31,118213.42,-348.2030977,-9.287946963,267.21,23613.05692,23418.8845,23163.473,-18.28,23036.486,137.28,-2.936158629,-0.01503937236,-241483.8961,85.03,0.03
20141021,735893,23088.58,23073.36,23231.52,22964.92,102648.07,-331.8469353,-27.06015291,266.6,23552.51615,23387.42693,23130.079,-54.8,23044.608,24.02,-2.491003408,-0.007511822254,-189489.0891,85.4,0.03
20141022,735894,23403.97,23300.45,23460.77,23193.48,173287.56,-290.0912304,92.21652189,372.19,23506.695,23389.00246,23144.143,356,23097.392,88.93,0.7523286414,-0.00554759326,-41086.71902,85.77,0.03
20141023,735895,23333.18,23296,23397.17,23221.69,103897.75,-259.7178293,61.39588549,182.28,23467.31769,23383.68604,23124.008,193.13,23183.84,-89.34,1.745085026,0.01048464033,-13763.15354,85.88,0.03
20141024,735896,23302.2,23311.88,23352.59,23157.48,120134.81,-235.4325968,35.67457599,195.11,23435.24808,23375.92546,23145.374,401.26,23239.638,38.87,0.1670869992,0.006815665474,76436.76438,85.72,0.03
20141027,735899,23143.23,23275.4,23275.4,23012.8,122964.47,-226.4040802,-23.45801354,289.4,23387.81808,23353.76399,23145.359,120.02,23254.232,-391.3,-1.662663329,0.004116106524,35301.11444,85.59,0.03
20141028,735900,23520.36,23189.83,23570.92,23189.83,188912.48,-186.6659082,118.9617039,427.69,23362.88115,23369.63028,23192.598,450.1,23340.588,431.82,1.870278502,0.01616939537,350012.509,85.41,0.03
20141029,735901,23819.87,23703.95,23855.67,23699.56,201753.6,-129.5122303,248.1905677,335.31,23344.17769,23412.51025,23260.58,731.29,23423.768,676.49,2.923038899,0.03857829619,534489.295,85.99,0.03
20141030,735902,23702.04,23841.74,23841.74,23615.1,160650.74,-92.657329,161.4565779,226.64,23334.42962,23440.08451,23340.69,298.07,23497.54,654.07,2.837863812,0.02864015081,355632.7334,86.12,0.03
20141031,735903,23998.06,23913.69,24046.4,23850.7,205743.96,-39.11235133,181.5213102,344.36,23340.62154,23493.22503,23438.175,664.88,23636.712,858.01,3.707900372,0.03866145847,589507.0915,86.92,0.03
20141103,735906,23915.97,24133.45,24133.45,23875.09,132891.36,-3.263923224,139.9505343,258.36,23340.40462,23533.48646,23522.746,613.77,23791.26,1015.03,4.432263479,0.03459571157,397177.0553,87.39,0.05
20141104,735907,23845.66,23849.72,24016.42,23815.85,131763.34,19.25087285,98.43183228,200.57,23343.38654,23563.21727,23598.454,702.43,23856.32,822.45,3.572264684,0.01852286747,519575.7633,87.05,0.05
20141105,735908,23695.62,23846.84,23846.84,23623.14,135740.28,24.70228433,51.06178315,223.7,23344.04846,23575.82706,23627.619,175.26,23831.47,625.36,2.710675996,0.0152956538,586319.2174,87.41,0.05
20141106,735909,23649.31,23737.76,23775.73,23623.41,105543.89,24.99758068,34.40618353,152.32,23360.20615,23582.82543,23659.232,-170.56,23820.924,560.73,2.428603232,0.01467738382,359921.2249,88.09,0.05
20141107,735910,23550.24,23607.65,23831.25,23430.2,160985.96,17.04104556,9.152204358,401.05,23383.94692,23579.72206,23684.036,-151.8,23731.36,146.27,0.6249794372,0.01728262642,242041.8059,87.59,0.05
20141110,735913,23744.7,24074.85,24110.24,23703.72,197445.64,26.12557166,66.31367013,560,23410.10615,23595.43424,23744.183,-253.36,23697.106,411.52,1.763668733,0.009448003133,-23608.20451,87.81,0.05
20141111,735914,23808.28,23809.41,23931.45,23760.53,341816,38.01725939,54.0979041,186.75,23429.07692,23615.70527,23772.975,-107.69,23689.63,506.08,2.171812104,-0.0004865685665,-53989.8995,87.59,0.05
20141112,735915,23938.18,23883.31,23999.97,23801.73,178848.98,57.26325678,72.84053156,198.24,23448.91,23646.41715,23784.806,92.52,23738.142,794.95,3.434913796,0.009864576171,-61940.176,87.8,0.05
20141113,735916,24019.94,23854.33,24097.92,23850.39,206361.84,78.21162219,92.28640763,247.53,23478.01038,23681.99075,23816.596,324.32,23812.268,499.58,2.124032115,0.0009109098524,169131.447,87.75,0.05
20141114,735917,24087.38,24048.36,24102.7,23966.8,148976,99.11268771,116.4711599,135.9,23499.27385,23720.59925,23825.528,438.07,23919.696,267.51,1.123053988,0.007116174528,121057.6545,87.55,0.05
20141117,735920,23797.08,24313.06,24313.06,23787.28,172811.72,91.20084231,67.29607582,525.78,23526.52538,23727.88313,23813.639,246.84,23930.172,95.04,0.4009781437,-0.002037267998,-41526.39556,87.95,0.05
20141118,735921,23529.17,23868.9,23881.01,23483.19,154372.9,62.59103931,-114.3289054,397.82,23541.36346,23708.95807,23781.99,-215.53,23874.35,-468.89,-1.953866271,-0.007024504951,-204336.086,87.58,0.05
20141119,735922,23373.31,23466.07,23572.21,23341.16,141376.64,27.02938694,-176.1493133,231.05,23553.87654,23676.99159,23749.759,-434.97,23761.376,-542.66,-2.269027767,-0.01167053077,-249915.7664,87.62,0.05
20141120,735923,23349.64,23401,23461.02,23252.63,135480.39,-3.028538837,-158.6147892,208.39,23561.93769,23645.81525,23719.792,-588.54,23627.316,-496.02,-2.08012695,-0.008517959902,-368150.4507,87.68,0.05
20141121,735924,23437.12,23353.72,23508.02,23301.48,151903.3,-19.56522099,-113.2516156,206.54,23582.56,23625.93951,23708.48,-582.82,23497.264,-258.5,-1.090918912,-0.01295362755,-222651.6792,88.29,0.05
20141124,735927,23893.14,23883.32,23936.34,23823.56,286217.88,4.079318308,51.536706,499.22,23616.01885,23651.38718,23723.324,-194.24,23516.476,243.83,1.031023738,0.003551647042,-203590.1692,88.1,0.05
20141125,735928,23843.91,23841.16,23935.07,23809.51,208350.24,18.63057481,39.11453658,125.56,23645.77462,23669.72268,23726.887,46.83,23579.424,293.67,1.246993661,-0.003938060454,-266140.2606,87.91,0.05
20141126,735929,24111.98,23833.19,24176.64,23799.42,222523.3,51.20331908,83.78885655,377.22,23685.13615,23711.84243,23744.267,582.81,23727.158,367.28,1.546787283,0.003817189629,-123694.5759,87.67,0.05
20141127,735930,24004.28,24169.85,24228.11,23962.44,181370.9,67.54830882,86.91169346,265.67,23708.225,23739.69362,23742.701,630.97,23858.086,196,0.8232430062,-0.003449939346,-230767.7099,87.95,0.05
20141128,735931,23987.45,23982.29,24117.16,23887.63,315478.66,78.24186707,59.06842703,229.53,23733.38923,23763.28947,23732.708,637.81,23968.152,49.27,0.2058218294,0.007936233322,-161785.9028,88.24,0.05
20141201,735934,23367.45,23678,23731.76,23318.48,313548.68,36.26967632,-89.92069029,668.97,23735.89885,23725.59047,23689.745,-69.67,23863.014,-652.49,-2.716451415,-0.006873170622,-561244.1058,88.01,0.03
20141202,735935,23654.3,23400.11,23784.95,23293.81,284313.64,25.85477273,-51.23638424,491.14,23755.55538,23718.8009,23702.258,-238.84,23825.092,-433.08,-1.797953949,0.01187902411,-563910.1031,88.64,0.03
20141203,735936,23428.62,23756.05,23921.76,23378.81,322475.6,-0.6026562688,-43.99669053,542.95,23752.02692,23691.16463,23707.789,-415.29,23688.42,-368.46,-1.548341225,0.003371090572,-659356.9099,88.95,0.03
20141204,735937,23832.56,23554.81,23844.24,23456.71,356198.2,10.8985906,-0.3508055899,415.62,23752.515,23704.63085,23756.081,-279.42,23654.076,303.39,1.289420749,0.0165924265,-492763.1396,88.65,0.03
20141205,735938,24002.64,23907.78,24170.05,23772.84,502580.08,33.35297386,81.33030495,397.21,23764.07654,23733.01268,23812.633,-1.64,23657.114,629.33,2.692515523,0.00456199818,-260874.9902,89.35,0.03
20141208,735941,24047.67,24113.14,24189.59,24012.15,382652.88,54.15748527,93.51788605,186.95,23765.98462,23762.98004,23828.086,60.22,23793.158,698.03,2.989467932,0.008473170166,-399395.1496,89.11,0.03
20141209,735942,23485.83,23910.41,23934.02,23399.87,387177.84,25.02099152,-44.44151818,647.8,23749.44077,23736.5848,23792.278,118.38,23759.464,48.71,0.207832703,-0.02596841902,-615391.6355,88.73,0.03
20141210,735943,23524.52,23442.69,23656.51,23345.89,230627.96,4.994496517,-80.11397563,310.62,23737.08923,23716.38815,23733.532,-129.78,23778.644,-368.62,-1.542785921,-0.01998643575,-493347.0115,88.21,0.03
20141211,735944,23312.54,23269.51,23382.83,23169.67,242575.24,-27.66278016,-139.3296052,354.85,23722.35538,23677.92642,23664.358,-116.08,23674.64,-531.37,-2.228535504,-0.02813596276,-421334.0243,88.46,0.03
20141212,735945,23249.2,23328.99,23445.96,23230.03,164104.02,-57.98648376,-112.5233815,215.93,23706.96654,23637.09533,23590.533,-583.36,23523.952,-862.78,-3.578221283,-0.00506045803,-321620.4549,88.33,0.03
20141215,735948,23027.85,22977.84,23067.67,22856.02,166020.82,-98.74110642,-162.7222942,393.18,23686.87462,23579.07197,23556.573,-974.79,23319.988,-976.43,-4.067732921,-0.0264835569,-280132.1647,88.48,0.03
20141216,735949,22670.5,22877.3,22944.28,22641.06,215888.12,-158.0526643,-182.703632,386.79,23645.55923,23492.54131,23458.193,-1377.17,23156.922,-1316.95,-5.490162564,-0.0323587134,-476873.5246,87.91,0.03
20141217,735950,22585.84,22697.68,22726.56,22529.75,256093.12,-209.4741678,-167.494961,196.81,23598.54231,23406.1888,23373.915,-899.99,22969.186,-781.61,-3.34486647,-0.05231162745,-760468.4098,88.22,0.03
20141218,735951,22832.21,22878.34,22935.05,22736.89,230626.28,-227.7210533,-101.9236066,349.21,23556.005,23351.52415,23273.88,-692.31,22873.12,-822.09,-3.475435756,-0.04876255279,-856930.7086,89.21,0.03
20141219,735952,23116.63,23158.27,23189.6,23041.37,0,-216.7331596,-42.99952371,357.39,23521.26231,23329.15328,23185.279,-195.91,22846.606,-311.99,-1.331661873,-0.03871643282,-687340.0219,89.59,0.03
20141222,735955,23408.57,23264.05,23478.9,23264.05,0,-182.3658564,8.404796552,362.27,23495.15423,23336.71678,23121.369,159.37,22922.75,-423.99,-1.779036746,-0.003289643159,-555508.7783,89.72,0.03
20141223,735956,23333.69,23423.33,23495.62,23269.43,0,-159.3349966,8.269026489,226.19,23477.33154,23336.42851,23106.155,305.84,23055.388,-668.95,-2.786985098,-0.008111961477,-498750.0805,90.08,0.03
20141224,735957,23349.34,23290.42,23421.1,23290.42,0,-138.2266592,11.6384786,130.68,23470.415,23337.65818,23088.637,678.84,23208.088,-698.33,-2.903940382,0.001576061679,-465359.4532,89.91,0.03
20141229,735962,23773.18,23694.53,23867.46,23694.53,0,-86.30295709,108.7834848,518.12,23485.79462,23379.13645,23134.701,656.55,23396.282,287.35,1.975932266,0.02204080396,-526697.3791,90.19,0.03
20141230,735963,23501.1,23853.13,23853.13,23442.55,0,-66.3428719,83.72513811,410.58,23491.62,23390.75202,23159.891,92.53,23473.176,-23.42,1.083478141,0.02013735527,-551618.9927,89.97,0.03
20141231,735964,23605.04,23480.81,23632.35,23464.25,0,-41.65707443,77.3574023,168.1,23498.07846,23411.1604,23217.61,271.35,23512.47,292.5,2.506486711,0.03959069758,-556182.2545,90.27,0.03
20150102,735966,23857.82,23683.63,23867.46,23635.6,0,-1.676839088,119.4727866,262.42,23496.72,23453.69941,23336.342,524.13,23617.296,608.62,3.604201,0.05331501369,-720641.3787,91.15,0.05
20150105,735969,23721.32,23699.19,23998.87,23655.52,0,18.77692751,103.216925,343.35,23492.005,23479.18709,23449.89,371.98,23691.692,693.47,4.635186696,0.03748147236,-607607.9917,91.42,0.05
20150106,735970,23485.41,23515.13,23611,23312.5,0,15.76894489,31.97886543,408.82,23467.90615,23479.77975,23515.21,136.07,23634.138,814.91,3.982893707,0.01570251488,-614700.1796,91.61,0.05
20150107,735971,23681.26,23396.7,23715.71,23332.03,0,28.85592211,48.59978267,383.68,23455.48231,23498.96834,23571.673,331.92,23670.17,1095.42,3.7186501,0.01151501229,-379091.0464,91.9892,0.05
20150108,735972,23835.53,23920.35,23941.64,23719.05,0,51.08684816,96.21090906,260.38,23449.63923,23531.02183,23614.369,62.35,23716.268,1003.32,3.109882366,0.02105428325,-526237.8562,92.2916,0.05
20150109,735973,23919.95,24049.7,24169.06,23859.49,0,74.65641304,126.6226312,333.53,23470.88923,23568.06261,23672.995,418.85,23728.694,803.32,2.184584535,0.02385498297,-331766.5684,91.9444,0.05
20150112,735976,24026.46,24118.59,24118.59,23905.01,0,100.7683352,125.208154,213.58,23485.20308,23611.7195,23740.707,421.42,23789.722,617.89,2.968968903,0.0105417111,-587060.4812,92.03,0.05
20150113,735977,24215.97,23908.23,24254.11,23908.23,0,135.1956437,136.3656167,345.88,23515.48577,23669.26717,23784.986,494.65,23935.834,882.28,3.711582426,0.02952060149,-707084.5148,92.28,0.05
20150114,735978,24112.6,24276.33,24326.7,24056.22,146296.07,152.3818751,128.5178624,270.48,23526.25654,23711.48934,23846.136,627.19,24022.102,763.26,3.26887184,0.02104957574,-654454.7459,92.0981,0.05
20150115,735979,24350.91,24169.35,24369,24070.39,0,183.1208101,138.1167065,298.61,23539.65154,23772.38655,23920.723,669.65,24125.178,577.73,4.28950026,0.02024934592,-346698.5588,92.0813,0.05
20150116,735980,24103.52,24196.85,24253.09,24086.21,0,185.3823595,87.21570644,264.7,23541.79962,23803.92307,23945.293,267.99,24161.892,602.42,1.389549063,0.01585660518,-407455.387,92.69,0.05
20150119,735983,23738.49,23971.23,24049.55,23590.05,294575.12,155.922407,-22.53379987,513.47,23551.51731,23797.69135,23947.01,-181.46,24104.298,133.45,1.01012293,0.01066116674,-605627.7392,92.56,0.05
20150120,735984,23951.16,23798.46,23997.31,23747.92,0,148.0294823,3.968253018,258.82,23567.92654,23812.30741,23993.585,-75.3,24051.336,93.34,1.466297028,0.01126876527,-544988.3665,93.03,0.05
20150121,735985,24352.58,24036.41,24373.28,24016.63,184349.56,172.1807295,103.9467796,422.12,23607.92808,23863.76194,24060.717,136.61,24099.332,631.26,2.661150391,0.02123183663,-420791.0467,92.77,0.05
20150122,735986,24522.63,24480.02,24589.62,24438.98,167983.6,202.7057155,157.3857328,237.04,23656.90615,23926.51128,24129.427,410.03,24133.676,1037.22,4.416444082,0.02457648303,-226036.7222,94.1813,0.05
20150123,735987,24850.45,24807.36,24896.22,24726.77,237562.4,250.4621493,191.3199737,373.59,23727.00615,24014.50545,24222.477,499.54,24283.062,1169.19,4.937195065,0.03315795086,-20097.74365,95.011,0.05
20150126,735990,24909.9,24907.19,24916.49,24761.55,132161.59,289.7663393,171.0345589,154.94,23813.13692,24099.78112,24310.821,806.38,24517.344,1074.37,4.507430714,0.02785759879,35901.72733,94.952,0.05
20150127,735991,24807.28,24995.08,24995.08,24672.76,0,309.0718291,131.3869853,322.32,23898.57692,24167.16196,24369.952,1068.79,24688.568,887.33,3.709581333,0.02800307007,35901.72733,94.0169,0.05
20150128,735992,24861.81,24799.98,24983.89,24716.68,136103.71,325.0249982,109.2730093,267.21,23976.63846,24233.31892,24444.873,910.65,24790.414,835.35,3.476791837,0.02054958991,67394.90643,94.6236,0.05
20150129,735993,24595.85,24645.2,24739.22,24524.18,186402.32,312.603749,51.14299273,337.63,24033.53154,24267.84569,24469.367,243.27,24805.058,379.88,1.568716843,0.02001679145,24617.03026,94.7276,0.05
20150130,735994,24507.05,24771.37,24771.37,24450.05,143894.22,292.2258045,35.23547928,321.32,24075.78077,24290.62705,24509.72,-15.58,24736.378,394.45,1.635866725,0.0313607717,-93751.32599,94.8737,0.05
20150202,735997,24484.74,24347.27,24506.81,24324.37,157624.4,271.1502547,1.736202072,182.68,24120.05192,24309.114,24584.345,-365.71,24651.346,133.83,0.5495893172,0.02179234903,25019.92082,94.59,0.05
20150203,735998,24554.78,24542.49,24602.6,24327.51,0,257.1352769,9.743575507,275.09,24166.415,24332.51076,24644.707,-355.12,24600.846,451.26,1.872174687,0.008234649221,25019.92082,93.63,0.05
20150204,735999,24679.76,24750.76,24824.58,24642.5,0,253.1944792,55.94481945,269.8,24201.28346,24365.58212,24677.425,-127.52,24564.436,941.27,3.965163749,0.006366755592,25019.92082,94.42,0.05
20150205,736000,24765.49,25048.26,25048.26,24642.81,0,254.0604128,72.89966791,405.45,24249.91385,24403.66858,24701.711,-96.32,24598.364,814.33,3.399960586,-0.00341885157,25019.92082,93.54,0.05
20150206,736001,24679.39,24843.2,24843.2,24645.76,0,244.9751995,39.57814715,197.44,24291.235,24429.92776,24684.605,83.54,24632.832,326.81,1.341993333,-0.009253750517,25019.92082,94.69,0.05
20150209,736004,24521,24529.55,24657.87,24449.48,0,222.4303149,-44.55599542,229.91,24316.74192,24438.60131,24645.715,13.95,24640.084,-1.63,-0.006646921639,-0.01154016079,25019.92082,94.5716,0.05
20150210,736005,24528.1,24475.04,24583.79,24422.85,0,202.7985072,-74.98113081,160.94,24347.77192,24447.125,24617.797,43.36,24634.748,-322.35,-1.297159609,-0.01342259473,25019.92082,94.7304,0.05
20150211,736006,24315.02,24512.62,24551.74,24266.68,0,168.1085324,-125.9655402,285.06,24379.68,24434.54357,24563.118,-239.76,24561.8,-594.88,-2.388126809,-0.01141777983,25019.92082,94.8317,0.05
20150212,736007,24422.15,24377.59,24514.49,24226.29,0,147.5599933,-105.4657661,288.2,24408.17577,24433.36323,24545.748,-257.61,24493.132,-385.13,-1.552487818,-0.00346430925,25019.92082,94.1922,0.05
20150213,736008,24682.54,24535.66,24702.54,24521.13,0,150.5509671,13.40847397,280.39,24440.75308,24457.09435,24563.297,-82.95,24493.762,-179.27,-0.7210657631,0.008013761955,25019.92082,94.1781,0.05
20150216,736011,24726.53,24717.49,24771.6,24687.15,0,154.6878159,66.97103986,89.06,24471.77538,24482.75489,24587.476,47.14,24534.868,130.68,0.5313091436,0.006945980694,25019.92082,94.3524,0.05
20150217,736012,24784.88,24653.88,24855.75,24653.88,0,160.8208135,94.36531391,201.87,24500.94538,24511.52871,24610.486,263.88,24586.224,277.83,1.13367378,0.0042412955,113577.5056,94.0935,0.05
20150218,736013,24832.08,24836.05,24871.79,24806.06,0,167.5583949,111.3188964,86.91,24524.64192,24542.0574,24625.718,311.08,24689.636,347.34,1.32627142,0.00268161185,113577.5056,94.1335,0.05
20150223,736018,24836.76,24916.24,24916.24,24664.68,0,171.3009627,82.50959227,251.56,24552.49423,24570.12432,24632.845,315.76,24772.558,281.98,1.345367966,0.006336172673,113577.5056,94.54,0.05
20150224,736019,24750.07,24776.72,24808.3,24673.93,107632.24,165.3655847,46.94630744,162.83,24567.84654,24587.262,24639.913,229.07,24786.064,70.31,0.9916330199,0.009255327359,241434.8665,94.49,0.05
20150225,736020,24778.28,24822.28,24869.37,24691.78,138765.27,161.081222,57.74225152,177.59,24593.79885,24605.45419,24665.641,250.18,24796.414,12.79,1.198869173,0.01009674602,207054.1476,94.4,0.05
20150226,736021,24902.06,24718.28,24998.64,24709.56,0,165.7630322,93.42220777,289.08,24638.55154,24633.70236,24703.037,587.04,24819.85,222.67,1.414307113,0.02357395332,43628.37894,95.2796,0.05
20150227,736022,24823.29,24902.61,25101.96,24815.03,150421.37,161.2584329,107.6102122,286.93,24672.095,24651.75833,24753.864,401.14,24818.092,302.29,0.5815696749,0.0161598241,-45470.47314,95.25,0.05
20150302,736025,24887.44,24996.76,24997.83,24715.38,154309.39,161.0088645,76.55460556,282.45,24692.66654,24674.2042,24800.393,204.9,24828.228,359.34,0.492419088,0.008233068568,-165605.2081,95.47,0.06
20150303,736026,24702.78,24984.62,24984.62,24663.43,149992.93,144.2477626,33.96450607,321.19,24699.59538,24676.92571,24802.417,-23.75,24818.77,387.76,0.09477543813,-0.0009605067917,-299533.6221,95.41,0.06
20150304,736027,24465.38,24656.94,24705.96,24439.29,0,110.5341042,-90.30587934,266.67,24684.785,24656.7785,24776.302,-319.5,24756.19,43.23,-0.2268259859,-0.01289092382,-299533.6221,95.9405,0.06
20150305,736028,24193.04,24274.9,24393.85,24133.71,0,61.13549324,-212.0423275,331.67,24657.21346,24612.61293,24717.118,-585.24,24614.386,-489.5,-1.36602509,-0.02573445318,-331026.8013,96.3528,0.06
20150306,736029,24164,24235.76,24294.36,24126.09,0,19.4195958,-199.6293275,168.27,24632.47192,24569.88788,24650.31,-738.06,24482.528,-562.53,-0.6210975767,-0.02708726903,-288248.9251,97.7051,0.06
20150309,736032,24123.05,23982.5,24205.86,23910.16,0,-16.75177223,-171.4241099,295.7,24604.05808,24527.3319,24578.939,-700.24,24329.65,-661.83,-1.224707898,-0.02533406976,-169880.5688,97.6496,0.06
20150310,736033,23896.98,24150.68,24152.4,23869.82,0,-62.93433382,-148.2097106,282.58,24577.17846,24467.29838,24493.63,-990.46,24168.49,-935.1,-3.182654621,-0.03556744052,-288651.8156,98.7554,0.06
20150311,736034,23717.97,23807.1,23899.86,23703.84,0,-112.6800521,-147.910803,196.02,24546.82923,24395.93377,24387.599,-984.81,24019.008,-1118.79,-4.07885781,-0.04754988142,-288651.8156,99.7229,0.06
20150312,736035,23797.96,23709.17,23880.25,23677.06,161906.1,-143.9895458,-116.6499184,203.19,24520.41462,24338.98389,24277.189,-667.42,23939.992,-952.11,-3.98194383,-0.0413051614,-217902.0611,99.2242,0.06
20150313,736036,23823.21,23808.97,23918.71,23790.83,153840.1,-164.8646244,-90.0140401,127.88,24492.27731,24289.86257,24177.181,-369.83,23871.834,-955.07,-3.854464475,-0.04276173042,-200771.2899,100.1485,0.06
20150316,736039,23949.55,23771.4,23970.05,23711.27,118774.03,-169.2625393,-73.92770626,258.78,24464.19231,24257.45185,24083.392,-214.45,23837.134,-952.51,-3.825024918,-0.03049170984,-119004.5636,99.6996,0.06
20150317,736040,23901.49,24106.47,24106.47,23822.78,118862.71,-174.6131275,-56.13396599,283.69,24430.96154,24223.55072,24003.263,-221.56,23838.036,-921.8,-3.713448137,-0.02304848729,-204888.7269,99.6036,0.06
20150318,736041,24120.08,23938.63,24210.75,23938.63,166840.46,-159.3779116,-23.78922399,309.26,24409.44962,24213.69636,23968.733,223.1,23918.458,-767.36,-3.083322351,-0.003015743371,-93639.27273,97.8016,0.06
20150319,736042,24468.89,24325.56,24500.23,24248.84,182603.64,-117.7999173,54.76170372,380.15,24407.44538,24238.00052,23996.318,750.92,24052.644,-233.89,-0.9468165121,0.01246031185,10472.18645,99.1017,0.06
20150320,736043,24375.24,24417.53,24524.55,24351.5,200607.48,-91.35277164,74.39011223,173.05,24401.56615,24251.07095,24017.442,577.28,24163.05,-90.14,-0.3684389942,0.01034615454,-38552.31705,97.8557,0.06
20150323,736046,24494.51,24538.34,24559.77,24436.42,146117.81,-60.07660033,111.6945632,184.53,24408.46962,24274.25562,24054.588,671.3,24272.042,301.47,1.246102185,0.02439444594,-90472.41119,97.0081,0.06
20150324,736047,24399.6,24484.68,24490.15,24294.95,155900.61,-42.45901198,89.15864144,199.56,24407.60231,24286.19318,24104.85,450.05,24371.664,235.6,0.9750041384,0.02793611371,-158423.3533,97.2054,0.06
