Close Price,Volume,EMA20,WVAD,US Dollar Index,Federal Fund Rate
1194.37,451157.0,1169.621919,42318730.89,80.88,0.19
1196.48,460709.0,1172.1798310000001,44624518.03,80.58,0.19
1197.3,540358.0,1174.572228,42963628.68,80.42,0.2
1210.65,576004.0,1178.008206,46430989.21,80.22,0.2
1211.67,599533.0,1181.214091,43338019.78,80.47,0.22
1192.13,810847.04,1182.253702,33526845.1,80.8,0.21
1197.52,659774.0,1183.707635,35900750.86,80.92,0.2
1207.17,531659.0,1185.942146,36121999.37,81.04,0.2
1205.94,572431.0,1187.846703,29577773.66,81.23,0.2
1208.67,603578.0,1189.829875,33459182.45,81.69,0.2
1217.28,532606.0,1192.444172,50220881.34,81.36,0.2
1212.05,564776.0,1194.3113939999998,39677663.58,81.28,0.2
1183.71,745454.0,1193.301737,21675621.71,82.33,0.2
1191.36,634231.0,1193.11681,34109633.34,82.29,0.2
1206.78,605941.0,1194.418066,46278247.19,82.01,0.19
1186.69,604826.0,1193.6820599999999,35051182.06,81.91,0.2
1202.26,493805.0,1194.4990070000001,36554538.89,82.38,0.2
1173.6,659472.0,1192.508625,26963211.87,83.47,0.21
1165.9,679594.0,1189.9744699999999,27222682.67,84.15,0.21
1128.15,1061780.96,1184.086425,14687979.97,84.95,0.2
1110.88,947291.04,1177.1143849999999,-82291.03399,84.39,0.2
1159.73,689370.0,1175.458729,10944450.67,84.25,0.2
1155.79,584255.0,1173.585517,15052183.3,84.73,0.2
1171.67,522546.0,1173.403087,21655705.98,84.84,0.2
1157.44,487064.0,1171.882793,7657639.276000001,85.43,0.2
1135.68,612640.0,1168.434908,-3518838.578,86.29,0.2
1136.94,592292.0,1165.435393,-4444134.758,86.14,0.21
1120.8,617084.0,1161.184403,-21689961.36,87.31,0.21
1115.05,676580.0,1156.79065,-25855922.8,86.12,0.2
1071.59,832856.96,1148.676303,-30651903.41,85.95,0.2
1087.69,545213.0,1142.868083,-22793704.84,85.46,0.2
1073.65,522404.0,1136.275885,-37697437.77,86.48,0.21
1074.03,732958.0,1130.3477050000001,-33718752.54,86.39,0.21
1067.95,452105.0,1124.405067,-41822675.1,87.36,0.2
1103.06,569846.0,1122.372203,-38725792.37,86.3,0.2
1089.41,487121.0,1119.232946,-41627161.25,86.77,0.19
1070.71,527148.0,1114.611713,-37088512.9,86.88,0.2
1098.38,502636.0,1113.0658349999999,-33360463.92,86.74,0.2
1102.83,499597.0,1112.090994,-39915388.68,87.21,0.19
1064.88,618058.0,1107.594709,-39850297.99,88.3,0.19
1050.47,546756.0,1102.15426,-55688201.88,88.49,0.19
1062.0,619275.0,1098.330045,-38550076.37,88.15,0.19
1055.69,598320.0,1094.269088,-40121133.57,87.92,0.18
1086.84,514478.0,1093.561556,-22104548.7,87.11,0.18
1091.6,405928.0,1093.374741,-9142069.098,87.28,0.18
1089.63,442583.0,1093.0180990000001,-25807230.87,86.7,0.18
1115.23,464449.0,1095.1335179999999,-16146972.88,86.05,0.19
1114.61,500260.0,1096.988421,-25345550.09,86.2,0.19
1116.04,455776.0,1098.8028570000001,-18273801.34,85.69,0.19
1117.51,455536.0,1100.58449,-6815376.977999999,85.57,0.18
1113.2,451436.0,1101.785967,-10462857.06,85.94,0.17
1095.31,451438.0,1101.169208,-10034695.29,86.11,0.18
1092.04,452615.0,1100.2997599999999,-9792908.266,85.82,0.17
1073.69,481483.0,1097.765497,-2371856.404,85.76,0.16
1076.76,512884.0,1095.764974,-12418126.32,85.35,0.16
1074.57,389641.0,1093.746405,-7657084.2,85.69,0.17
1041.24,613670.0,1088.7457949999998,-21747431.07,86.13,0.15
1030.71,506708.0,1083.218576,-22962290.37,86.05,0.09
1027.37,643577.0,1077.899664,-36347656.51,84.55,0.17
1022.58,396850.0,1072.631125,-30300951.85,84.37,0.18
1028.06,469124.0,1068.386256,-22820419.82,84.05,0.18
1060.27,493122.0,1067.613279,-22434504.43,83.96,0.18
1070.25,454846.0,1067.8643949999998,-19863688.06,83.86,0.17
1077.96,350657.0,1068.825881,-2660536.3140000002,83.98,0.18
1078.75,342699.0,1069.7710359999999,6738376.622,84.25,0.17
1095.34,464046.0,1072.206175,6977990.297,83.52,0.17
1095.17,452105.0,1074.393206,10434476.72,83.35,0.17
1096.48,455247.0,1076.49671,1048663.372,82.35,0.19
1064.88,529735.0,1075.390357,-16806732.56,82.57,0.19
1071.25,408950.0,1074.996037,-11452500.72,82.56,0.19
1083.48,471328.0,1075.804034,-14157076.01,82.75,0.18
1069.59,474718.0,1075.212221,-22114278.46,83.34,0.18
1093.67,482690.0,1076.970105,-13724962.08,82.64,0.18
1102.66,452457.0,1079.416761,-10052965.09,82.52,0.19
1115.01,400965.0,1082.806594,785615.2318,82.07,0.19
1113.84,472569.0,1085.762156,4675146.575,82.13,0.19
1106.13,400239.0,1087.701951,2070038.994,82.13,0.2
1101.53,461242.0,1089.018908,8705431.947999999,81.62,0.19
1101.6,400645.0,1090.217107,8538710.29,81.57,0.18
1125.86,414418.0,1093.611668,18414917.53,80.9,0.19
1120.46,407182.0,1096.168652,25107270.21,80.6,0.19
1127.24,405785.0,1099.127828,36197765.55,80.99,0.19
1125.81,368556.0,1101.668987,38385097.13,80.78,0.19
1121.64,385789.0,1103.570989,40873090.2,80.41,0.18
1127.79,319163.0,1105.877561,44780612.52,80.71,0.18
1121.06,397936.0,1107.323508,33323193.39,80.89,0.18
1089.47,451186.0,1105.623174,18515948.49,82.46,0.17
1083.61,452105.0,1103.526681,15046014.14,82.58,0.18
1079.25,332889.0,1101.214616,11108696.24,82.92,0.19
1079.38,314245.0,1099.135129,4676330.558,82.46,0.2
1092.54,396821.0,1098.5070210000001,9948039.987,82.24,0.2
1094.16,372426.0,1098.093019,10033582.87,82.27,0.19
1075.63,429054.0,1095.953684,15335058.42,82.47,0.19
1071.69,376157.0,1093.642857,9158677.245,83.02,0.2
1067.36,321095.0,1091.1397279999999,-529817.6218,83.26,0.19
1051.87,443633.0,1087.3997539999998,107496.495,83.34,0.19
1055.33,436019.0,1084.345491,-5342867.9969999995,83.19,0.19
1047.22,364671.0,1080.8097300000002,-16539596.68,82.9,0.19
1064.59,410246.0,1079.264994,-18295626.1,82.74,0.19
1048.92,291799.0,1076.374995,-21711557.48,83.16,0.19
1049.33,403877.0,1073.799281,-14719372.13,83.07,0.21
1080.29,439688.0,1074.4174449999998,-2260019.685,82.48,0.19
1090.1,370421.0,1075.9110210000001,3256306.7860000003,82.4,0.19
1104.51,353450.0,1078.634734,2646687.5330000003,82.01,0.19
1091.84,310738.0,1079.892378,471437.6123,82.89,0.2
1098.87,322464.0,1081.699771,-231682.7666,82.57,0.19
1104.18,338777.0,1083.840745,2112210.016,82.68,0.18
1109.55,306116.0,1086.289245,6959998.632,82.86,0.18
1121.9,452105.0,1089.680746,9623342.77,81.88,0.18
1121.1,452105.0,1092.673056,10602398.38,81.23,0.19
1125.07,336984.0,1095.7584789999999,23783944.13,81.46,0.21
1124.66,336408.0,1098.511005,22828157.67,81.27,0.21
1125.59,408614.0,1101.0899570000001,24237102.0,81.41,0.21
1142.71,336408.0,1105.05377,30047372.58,81.32,0.21
1139.78,417566.0,1108.36103,22946366.67,80.44,0.2
1134.28,391107.0,1110.8295039999998,18374293.13,79.8,0.21
1124.83,384785.0,1112.162884,22497950.73,80.11,0.2
1148.67,412395.0,1115.639752,34522535.34,79.28,0.21
1142.16,358786.0,1118.16549,31776169.42,79.53,0.19
1147.7,402584.0,1120.9783009999999,41200441.96,78.92,0.19
1144.73,399028.0,1123.240367,36291817.77,78.78,0.19
1141.2,428416.0,1124.950809,38724965.05,78.8,0.15
1146.24,429891.0,1126.978351,35249925.82,78.03,0.2
1137.03,360411.0,1127.935651,37755508.72,78.49,0.2
1160.75,406884.0,1131.060827,44829012.12,77.81,0.2
1159.97,407316.0,1133.814081,35501312.72,77.43,0.19
1158.06,391055.0,1136.123216,26189077.17,77.42,0.18
1165.15,387142.0,1138.887672,23273894.37,77.2,0.18
1165.32,250590.0,1141.405037,29944184.7,77.47,0.18
1169.77,407617.0,1144.106462,27882054.79,77.33,0.18
1178.1,496941.0,1147.343941,31129809.36,77.08,0.18
1173.81,496941.0,1149.8645179999999,23439775.16,76.53,0.19
1176.19,572491.0,1152.371707,15756364.17,76.97,0.2
1184.71,445005.0,1155.451545,21894504.7,77.15,0.19
1165.9,560012.0,1156.446636,11134166.94,78.19,0.19
1178.17,502788.0,1158.515527,16624247.61,77.17,0.19
1180.26,462547.0,1160.58643,18335296.14,77.44,0.19
1183.08,317789.0,1162.728674,14770110.11,77.37,0.19
1185.62,422138.0,1164.908801,17596291.25,77.19,0.19
1185.64,420368.0,1166.8832009999999,21636383.6,77.65,0.19
1182.45,433567.0,1168.365753,24103149.13,78.06,0.19
1183.78,428346.0,1169.833776,15215809.57,77.28,0.19
1183.26,353788.0,1171.112464,20091385.62,77.05,0.2
1184.38,412918.0,1172.376039,17040054.53,77.23,0.2
1193.57,386620.0,1174.3945119999998,23926714.78,76.72,0.2
1197.96,466548.0,1176.6388439999998,28685356.84,76.39,0.2
1221.06,569547.0,1180.86943,37402710.98,75.85,0.19
1225.85,563746.0,1185.153294,48004214.87,76.59,0.18
1223.25,393723.0,1188.781552,38818264.06,77.03,0.18
1213.4,484804.0,1191.126166,33961039.69,77.74,0.17
1218.71,456130.0,1193.753198,39356662.04,77.64,0.17
1213.54,393112.0,1195.637655,35479684.04,78.12,0.17
1199.21,421362.0,1195.977878,30252483.8,78.14,0.19
1197.75,350337.0,1196.146652,25811108.48,78.62,0.21
1178.34,511638.0,1194.4507800000001,12211031.62,79.21,0.21
1178.59,390478.0,1192.9402300000002,15521944.52,79.05,0.2
1196.69,468726.0,1193.297351,23166098.0,78.57,0.2
1199.73,367539.0,1193.909984,20357092.51,78.49,0.21
1197.84,368950.0,1194.284271,27257846.58,78.64,0.19
1180.73,413307.0,1192.993388,14575030.32,79.71,0.2
1198.35,338425.0,1193.503542,21052753.43,79.76,0.2
1189.4,161382.0,1193.1127279999998,15744650.0,80.39,0.2
1187.76,367345.0,1192.6029449999999,14522988.9,80.76,0.2
1180.55,428470.0,1191.455045,11871889.34,81.3,0.2
1206.07,454811.0,1192.8469460000001,20971237.38,80.7,0.2
1221.53,497080.0,1195.578665,30126380.03,80.23,0.19
1224.71,373578.0,1198.3530779999999,34861700.73,79.17,0.18
1223.12,352737.0,1200.711832,34494197.29,79.64,0.18
1223.75,697063.04,1202.9059439999999,25521504.37,79.97,0.17
1228.28,460759.0,1205.32252,26030124.39,80.0,0.17
1233.0,452251.0,1207.9584710000001,17964947.55,80.05,0.16
1240.4,454731.0,1211.04814,17422790.3,80.11,0.16
1240.46,436124.0,1213.84927,14874789.85,79.34,0.17
1241.59,413235.0,1216.491244,19331485.13,79.42,0.19
1235.23,440734.0,1218.2758880000001,10575913.79,80.24,0.2
1242.87,473682.0,1220.618184,14860938.57,80.02,0.2
1243.91,463247.0,1222.836452,20889818.37,80.36,0.2
1247.08,354814.0,1225.1453609999999,23776526.64,80.57,0.21
1254.6,347967.0,1227.950565,36668333.19,80.67,0.2
1258.84,128559.0,1230.892416,41810363.99,80.67,0.19
1256.77,251502.0,1233.356948,34536885.4,80.49,0.19
1257.54,199247.0,1235.660096,32722097.37,80.27,0.19
1258.51,247845.0,1237.8362769999999,32170848.97,80.38,0.18
1259.78,221438.0,1239.926155,39376329.68,79.76,0.18
1257.88,197072.0,1241.636045,31587809.95,79.52,0.19
1257.64,179977.0,1243.160232,34434206.83,78.96,0.13
1271.87,428667.0,1245.894495,41545397.75,79.17,0.19
1270.2,479642.0,1248.209305,41585319.85,79.43,0.18
1276.56,476492.0,1250.9093710000002,38489712.64,80.23,0.18
1273.85,484410.0,1253.094193,27043687.14,80.84,0.17
1271.5,496311.0,1254.847127,21589111.83,81.14,0.17
1269.75,403645.0,1256.266448,21622604.16,80.88,0.17
1274.48,405075.0,1258.001072,27405924.4,80.83,0.17
1285.96,422694.0,1260.6638269999999,31220647.89,80.02,0.16
1283.76,431084.0,1262.8634630000001,26030786.44,79.16,0.16
1293.24,466159.0,1265.756466,27064971.52,79.07,0.16
1295.02,528499.0,1268.5434699999998,32616386.38,78.97,0.19
1281.92,474371.0,1269.817425,26171627.9,78.56,0.18
1280.26,493532.0,1270.811956,31149684.49,78.83,0.18
1283.35,493532.0,1272.006055,26131878.34,78.11,0.17
1290.84,390247.0,1273.799764,31272689.94,78.04,0.18
1291.18,459538.0,1275.455025,32746216.46,77.93,0.17
1296.63,473098.0,1277.471689,32838490.49,77.7,0.17
1299.54,430919.0,1279.573433,29738720.37,77.72,0.17
1276.34,561863.0,1279.265487,21849337.28,78.15,0.17
1286.12,416716.0,1279.918298,28785356.52,77.75,0.17
1307.59,516450.0,1282.553698,37188967.14,77.0,0.18
1304.03,409826.0,1284.59906,33547005.21,77.08,0.18
1307.1,437099.0,1286.742007,37076101.86,77.76,0.17
1310.87,392595.0,1289.0399109999998,39255994.53,78.02,0.17
1319.05,390227.0,1291.898015,37206317.66,78.05,0.17
1324.57,388153.0,1295.009632,43482384.21,77.99,0.16
1320.88,392224.0,1297.473477,37185356.04,77.59,0.15
1321.87,418461.0,1299.796955,43000412.11,78.2,0.15
1329.15,421930.0,1302.592483,50128558.44,78.42,0.15
1332.32,356704.0,1305.423675,54941195.57,78.58,0.15
1328.01,392686.0,1307.574754,50168345.07,78.59,0.16
1336.32,196645.0,1310.312396,49860428.35,78.23,0.15
1340.43,196645.0,1313.18074,56291133.7,77.97,0.15
1343.01,196645.0,1316.021622,53354078.74,77.62,0.15
1315.44,132278.0,1315.9662289999999,41361010.71,77.82,0.15
1307.4,133034.0,1315.150398,43532020.34,77.38,0.15
1306.1,122290.0,1314.288455,43451450.45,77.1,0.15
1319.88,383603.0,1314.820983,50563777.82,77.25,0.15
1327.22,125285.0,1316.001842,50665644.14,76.9,0.16
1306.33,118042.0,1315.0807140000002,40400803.5,77.02,0.15
1308.44,102500.0,1314.448265,37424644.82,76.65,0.16
1330.97,434047.0,1316.021764,42735967.63,76.46,0.15
1321.15,422374.0,1316.510167,47173748.96,76.38,0.15
1310.13,396473.0,1315.902532,34396583.36,76.48,0.14
1321.82,453142.0,1316.466101,31031419.53,76.78,0.14
1320.02,370952.0,1316.804567,33787100.71,76.69,0.14
1295.11,472302.0,1314.738418,22786660.51,77.26,0.14
1304.28,374040.0,1313.742378,24690951.28,76.71,0.13
1296.39,405037.0,1312.0897710000002,17778674.62,76.36,0.14
1281.87,520140.0,1309.211697,11029613.38,76.35,0.14
1256.88,583300.0,1304.227726,3944744.275,76.18,0.14
1273.72,413495.0,1301.322228,6755527.942000001,75.99,0.14
1279.2,468550.0,1299.215349,4166260.458,75.56,0.15
1298.38,422373.0,1299.135792,7166810.876,75.45,0.14
1293.77,357655.0,1298.624765,5925434.637999999,75.47,0.14
1297.54,384235.0,1298.521454,1714481.134,75.9,0.14
1309.66,422374.0,1299.5822679999999,2291048.437,75.7,0.13
1313.8,422374.0,1300.9363369999999,-686072.6077,76.14,0.13
1310.19,321517.0,1301.817639,5018388.544,76.21,0.13
1319.44,348258.0,1303.495959,13720860.43,76.17,0.13
1328.26,380957.0,1305.854439,18670339.67,76.09,0.13
1325.83,356627.0,1307.756873,9096484.719,75.98,0.1
1332.41,422374.0,1310.10479,5458797.632999999,75.82,0.11
1332.87,422374.0,1312.272905,12741061.03,75.92,0.09
1332.63,385228.0,1314.211676,11200932.72,75.92,0.09
1335.54,422374.0,1316.242945,3234059.0360000003,75.55,0.1
1333.51,400560.0,1317.887427,6662953.51,75.57,0.1
1328.17,358281.0,1318.8667189999999,8121049.977000001,74.85,0.09
1324.46,347897.0,1319.399413,1599800.3569999998,75.06,0.09
1314.16,427549.0,1318.900421,-2835788.061,74.87,0.08
1314.41,385086.0,1318.4727619999999,5952480.727000001,74.99,0.08
1314.52,387263.0,1318.096308,2752173.647,74.71,0.09
1319.68,422374.0,1318.247136,10186676.01,74.83,0.12
1305.14,422374.0,1316.9988369999999,9023709.373,75.49,0.1
1312.62,388630.0,1316.581805,22518594.44,75.07,0.11
1330.36,423628.0,1317.894014,23343689.98,74.35,0.1
1337.38,358724.0,1319.749822,26659553.02,74.11,0.1
1335.25,214213.0,1321.22603,17950595.03,74.02,0.1
1347.24,390806.0,1323.703551,28482419.67,73.76,0.09
1355.66,405157.0,1326.747022,30353837.09,73.38,0.09
1360.48,403682.0,1329.959687,32041781.5,73.11,0.09
1363.61,347907.0,1333.164478,37351128.42,73.03,0.09
1361.22,384625.0,1335.836433,38186293.35,73.05,0.09
1356.62,422374.0,1337.81582,31788171.95,73.13,0.09
1347.32,422374.0,1338.72098,22426311.91,73.13,0.09
1335.1,384625.0,1338.376125,21183133.13,74.12,0.09
1340.2,422374.0,1338.549827,18759753.88,74.91,0.09
1346.29,426525.0,1339.286987,22595301.15,74.67,0.09
1357.16,422374.0,1340.989178,27204755.79,74.54,0.09
1342.08,384625.0,1341.093066,22090467.01,75.32,0.09
1348.65,377721.0,1341.812774,26719211.57,75.21,0.09
1337.77,342666.0,1341.427748,24921825.12,75.71,0.09
1329.47,384625.0,1340.288915,24609010.99,75.59,0.1
1328.98,405397.0,1339.211875,30867317.27,75.36,0.09
1340.68,392203.0,1339.351697,36414616.29,75.37,0.1
1343.6,362611.0,1339.7562970000001,35569871.96,75.11,0.09
1333.27,406602.0,1339.138555,24696235.63,75.43,0.1
1317.37,325558.0,1337.065359,23127992.25,76.15,0.1
1316.28,384625.0,1335.085801,17004096.83,75.92,0.1
1320.47,410967.0,1333.69382,12463115.3,75.92,0.09
1325.69,325947.0,1332.931551,8710065.216,75.58,0.09
1331.1,312456.0,1332.757118,13720259.87,74.76,0.1
1345.2,469624.0,1333.9421539999998,16990654.52,74.63,0.1
1314.55,424109.0,1332.095282,4265713.888,74.85,0.1
1312.94,376217.0,1330.27097,-3017177.568,74.32,0.1
1300.16,350503.0,1327.403258,-15919658.24,73.78,0.11
1286.17,355598.0,1323.476281,-20251997.8,73.96,0.1
1284.94,384625.0,1319.806159,-18951531.46,73.55,0.09
1279.56,397081.0,1315.973192,-18005918.43,73.92,0.09
1289.0,333251.0,1313.404316,-9688283.208999999,74.18,0.09
1270.98,384625.0,1309.3639050000002,-16482279.85,74.83,0.09
1271.83,413252.0,1305.789248,-19470171.24,74.48,0.1
1287.87,350028.0,1304.082653,-19178354.15,74.43,0.1
1265.42,407050.0,1300.4004949999999,-20860077.68,75.62,0.1
1267.64,384625.0,1297.280448,-23614438.97,75.4,0.1
1271.5,491646.0,1294.825167,-15914495.16,74.99,0.1
1278.36,346466.0,1293.2570560000001,-10277053.05,75.01,0.09
1295.52,405615.0,1293.472575,-6451179.326,74.63,0.09
1287.14,371842.0,1292.869472,-16576836.54,74.94,0.09
1283.5,498345.0,1291.977142,-18508476.04,75.25,0.08
1268.45,366534.0,1289.736461,-22450889.63,75.58,0.08
1280.1,347907.0,1288.818703,-12791990.08,75.3,0.08
1296.67,368150.0,1289.566446,-5845207.692000001,75.02,0.08
1307.41,434754.0,1291.265832,-1992060.2680000002,74.68,0.07
1320.64,420050.0,1294.063372,2424190.706,74.42,0.07
1339.67,379693.0,1298.40686,4489100.028,74.3,0.08
1337.88,372232.0,1302.166207,-6831028.147000001,74.65,0.08
1339.22,356419.0,1305.6951390000002,2804274.912,75.02,0.07
1353.22,406953.0,1310.221317,9044545.548,74.92,0.07
1343.8,359436.0,1313.4192859999998,12412715.36,75.08,0.07
1319.49,387913.0,1313.99745,13559182.42,75.94,0.07
1313.64,422789.0,1313.963407,11315667.5,75.97,0.06
1317.72,406008.0,1314.321178,16608120.5,74.94,0.06
1308.87,435857.0,1313.8020179999999,9178544.125,75.2,0.06
1316.14,424276.0,1314.024683,22309055.99,75.13,0.06
1305.44,411816.0,1313.2070939999999,18435166.66,75.4,0.06
1326.73,430460.0,1314.4949900000001,19568401.38,75.15,0.06
1325.84,376742.0,1315.575467,24032562.0,74.82,0.06
1343.8,483743.0,1318.263518,30002056.32,73.99,0.06
1345.02,352283.0,1320.8117539999998,27790180.67,74.24,0.06
1337.43,353689.0,1322.394444,21609049.55,74.11,0.06
1331.94,400705.0,1323.303545,11909397.09,73.5,0.06
1304.89,347904.0,1321.549874,8161621.636,74.06,0.07
1300.67,495180.0,1319.561314,7505419.174,74.13,0.08
1292.28,506119.0,1316.963094,13815053.65,73.86,0.11
1286.94,496739.0,1314.103752,7871053.767999999,74.32,0.17
1254.05,520629.0,1308.3843470000002,-7724982.057,74.56,0.16
1260.34,644694.0,1303.808695,-11434463.67,73.94,0.12
1200.07,426653.0,1293.928819,-31749973.33,75.29,0.09
1199.38,545459.0,1284.92417,-37381156.71,74.6,0.08
1119.46,261515.0,1269.165677,-54963534.04,74.9,0.11
1172.53,236666.0,1259.9622789999999,-42334325.39,73.88,0.1
1120.76,501807.0,1246.704919,-63950055.84,74.82,0.1
1172.64,368505.0,1239.651118,-49077352.9,74.56,0.09
1178.81,564038.0,1233.856725,-40202366.37,74.57,0.1
1204.49,427285.0,1231.059894,-28502922.83,73.83,0.1
1192.76,507160.0,1227.4122849999999,-34003857.27,74.02,0.09
1193.89,438834.0,1224.219687,-30539226.14,73.79,0.09
1140.65,323481.0,1216.260669,-47761657.55,74.24,0.09
1123.53,516756.0,1207.429177,-50842853.0,73.99,0.09
1123.82,543626.0,1199.466398,-57262508.34,74.15,0.09
1162.35,501317.0,1195.931503,-45303911.0,73.85,0.08
1177.6,531531.0,1194.1856460000001,-46284372.84,74.05,0.08
1159.27,574842.0,1190.8603460000002,-51737641.11,74.26,0.08
1176.8,503532.0,1189.521265,-45093473.2,73.71,0.09
1210.08,422807.0,1191.4792400000001,-34281683.62,73.67,0.09
1212.92,457257.0,1193.521217,-25130208.92,73.99,0.08
1218.89,526784.0,1195.937292,-20652468.37,74.13,0.08
1204.42,478041.0,1196.745169,-21438814.21,74.55,0.08
1173.97,440174.0,1194.576105,-26464573.76,74.7,0.08
1165.24,510398.0,1191.7821900000001,-19087904.29,75.89,0.09
1198.62,444104.0,1192.4334099999999,-13703131.1,75.43,0.09
1185.9,446517.0,1191.811181,-4760700.895,76.26,0.09
1154.23,458637.0,1188.232021,-12814479.04,77.2,0.09
1162.27,516855.0,1185.7594470000001,9372137.397,77.17,0.09
1172.87,468137.0,1184.531881,235154.5414,77.05,0.09
1188.68,498674.0,1184.92694,20037059.69,76.87,0.08
1209.11,447973.0,1187.230088,15971657.84,76.28,0.09
1216.01,524889.0,1189.971032,19559583.16,76.6,0.09
1204.09,425419.0,1191.3156960000001,7974884.417,77.11,0.09
1202.09,431561.0,1192.3418199999999,11286320.38,77.0,0.09
1166.76,472855.0,1189.905456,2057297.105,77.71,0.08
1129.56,670314.0,1184.15827,3591093.065,78.48,0.08
1136.43,563993.0,1179.6127199999999,13792307.03,78.3,0.08
1162.95,476283.0,1178.025795,20910377.44,78.02,0.08
1175.38,554813.0,1177.7738140000001,14975959.74,77.76,0.08
1151.06,478792.0,1175.229641,3287765.418,78.11,0.08
1160.4,528574.0,1173.8172949999998,10088727.8,77.94,0.08
1131.42,441679.0,1169.779457,-3388139.0239999997,78.79,0.06
1099.23,567034.0,1163.060461,-18720083.39,79.61,0.08
1123.95,371467.0,1159.335655,-13244900.92,79.04,0.07
1144.03,251062.0,1157.877974,-9490664.983,79.11,0.07
1164.97,509833.0,1158.553405,603952.3774,78.63,0.07
1155.46,558038.0,1158.258795,3111341.012,78.75,0.07
1194.89,444680.0,1161.747481,11880499.06,77.6,0.07
1195.54,442450.0,1164.965816,4680415.127,77.62,0.07
1207.25,535536.0,1168.9928810000001,12877229.2,77.04,0.07
1203.66,443627.0,1172.294512,19914153.9,77.05,0.07
1224.58,411669.0,1177.2740820000001,23340112.5,76.61,0.07
1200.86,430070.0,1179.52036,12638065.34,77.22,0.07
1225.38,484017.0,1183.887945,14276163.15,77.16,0.07
1209.88,484639.0,1186.363379,1726321.0159999998,77.08,0.07
1215.39,487029.0,1189.127819,-3214257.691,76.97,0.07
1238.25,498077.0,1193.806122,9869335.942,76.39,0.07
1254.19,430938.0,1199.556967,16878582.75,76.09,0.07
1229.05,447397.0,1202.3658269999999,18663093.26,76.24,0.07
1242.0,487353.0,1206.1405109999998,32575820.04,76.25,0.08
1284.59,636761.0,1213.611891,37872850.12,74.97,0.07
1285.09,453669.0,1220.4193300000002,31191826.86,75.09,0.07
1253.3,431021.0,1223.5508220000002,19285514.75,76.48,0.09
1218.28,564554.0,1223.048839,15683004.58,77.32,0.08
1237.9,411053.0,1224.463235,19573969.99,77.08,0.08
1261.15,484914.0,1227.9572130000001,35823987.52,76.72,0.09
1253.23,383065.0,1230.364145,42077843.91,76.91,0.08
1261.12,342974.0,1233.293274,37834934.57,76.94,0.08
1275.92,390849.0,1237.352962,35747218.4,76.63,0.08
1229.1,465974.0,1236.566966,21843259.82,77.91,0.08
1239.69,400276.0,1236.864398,29624763.29,77.63,0.08
1263.85,335785.0,1239.434455,28174245.25,76.91,0.08
1251.78,321968.0,1240.6102210000001,23910174.84,77.46,0.08
1257.81,359930.0,1242.2482949999999,22119558.44,77.9,0.09
1236.91,408501.0,1241.7398859999998,16862916.9,78.28,0.08
1216.13,459645.0,1239.300849,4649870.924,78.32,0.08
1215.65,382761.0,1237.0483880000002,10489294.66,78.04,0.08
1192.98,405007.0,1232.851398,279686.5738,78.33,0.08
1188.04,391171.0,1228.583646,2602784.173,78.27,0.08
1161.79,379894.0,1222.222346,-6193008.041,79.06,0.09
1158.67,166420.0,1216.169742,-16909324.28,79.61,0.07
1192.55,392075.0,1213.920243,-16529733.76,79.19,0.08
1195.19,399265.0,1212.13641,-7975867.032000001,79.08,0.08
1246.96,580191.0,1215.452943,-807545.068,78.34,0.1
1244.58,381868.0,1218.226948,-10927006.13,78.29,0.08
1244.28,414431.0,1220.708191,-12160559.4,78.62,0.08
1257.08,414806.0,1224.1721730000002,295791.4086,78.58,0.08
1258.47,373423.0,1227.438633,10086668.39,78.54,0.08
1261.01,416054.0,1230.635906,4992068.783,78.41,0.08
1234.35,429837.0,1230.989629,-7832576.844,78.83,0.07
1255.19,383061.0,1233.294426,-280261.6296,78.59,0.07
1236.47,360057.0,1233.5968619999999,-6683353.052999999,79.53,0.07
1225.73,412157.0,1232.8476369999998,-13691712.97,80.27,0.07
1211.82,429829.0,1230.8450050000001,-11568988.58,80.53,0.07
1215.75,381034.0,1229.407385,-13602025.01,80.29,0.07
1219.66,534580.0,1228.479063,-15534924.9,80.15,0.07
1205.35,365982.0,1226.276295,-15487307.7,80.37,0.07
1241.3,405559.0,1227.707124,-10288266.25,79.86,0.07
1243.72,295902.0,1229.23216,-2569392.599,79.99,0.07
1254.0,349225.0,1231.591002,8872086.515,79.95,0.07
1265.33,223383.0,1234.80424,12724387.53,79.99,0.08
1265.43,213059.0,1237.720979,18058346.89,79.8,0.07
1249.64,234998.0,1238.856124,16705546.12,80.5,0.07
1263.02,227813.0,1241.1574449999998,27216202.24,80.36,0.07
1257.6,227185.0,1242.723403,24556186.32,80.22,0.04
1277.06,394371.0,1245.993555,22762060.8,79.65,0.07
1277.3,359258.0,1248.9751210000002,21482614.48,80.08,0.07
1281.06,431595.0,1252.030824,11167777.89,80.91,0.07
1277.81,365683.0,1254.485983,10280844.72,81.27,0.07
1280.7,337160.0,1256.9825560000002,13223480.07,80.98,0.08
1292.08,422196.0,1260.3251699999998,14053601.67,80.87,0.08
1292.48,396812.0,1263.387535,13779393.74,81.29,0.08
1295.5,401989.0,1266.4458650000001,14440246.73,80.84,0.08
1289.09,369237.0,1268.602449,18673118.09,81.45,0.09
1293.67,401049.0,1270.9898349999999,15113080.33,81.12,0.09
1308.04,409616.0,1274.518422,24943197.07,80.48,0.09
