Date,Ntime,Open Price,High Price,Low price,Closing Price,Volume,MACD,CCI,ATR,BOLL_MID,EMA20,MA5,MA10,MTM6,MTM12,ROC,SMI,WVAD,US dollar Index,Interbank Offered Rate
20120809,735090,5348.3,5368.2,5312.1,5322.95,181419777,34.85,148.98,56.1,5208.65,5233.662038,5299.18,5249.28,82.45,194.75,3.797628798,0.041912849,-229593321.2,82.6,8.05
20120810,735091,5308.2,5330.1,5294.1,5320.4,130090985,37.38,113.14,36,5213.31,5241.922796,5320.12,5271.335,92.65,210.8,4.125567559,0.022667469,-165320167.1,82.56,8.1
20120813,735094,5316.35,5352.45,5309.05,5347.9,107578773,41.14,117.2,43.4,5220.84,5252.015863,5333.19,5286.145,132.2,304.9,6.046004362,0.022233026,-200894914.7,82.43,8.09
20120814,735095,5343.25,5387.05,5328.8,5380.35,109794400,46.2,125.28,58.25,5230.22,5264.238162,5341.92,5301.28,97.8,280.5,5.500161769,0.025992733,-102896728.4,82.54,8.07
20120816,735097,5385.95,5390.65,5356.65,5362.95,133996943,48.25,112.53,34,5237.55,5273.639289,5346.91,5313.525,26.25,163.15,3.137620678,0.025210006,-179395148.2,82.39,8.05
20120817,735098,5368.6,5399.95,5341.7,5366.3,134985473,49.58,98.24,58.25,5243.73,5282.464119,5355.58,5327.38,28.3,137.3,2.625741059,0.028064029,-154204194.5,82.55,8.05
20120821,735102,5368.7,5425.15,5368.7,5421,124343357,54.41,109.71,58.85,5254.52,5295.658012,5375.7,5347.91,98.05,180.5,3.444327831,0.025539568,27160855.51,81.89,8.02
20120822,735103,5395.75,5433.35,5394.8,5412.85,103103501,56.93,105.08,38.55,5269.27,5306.819154,5388.69,5360.94,92.45,185.1,3.540720195,0.014068374,144427076,81.49,8.04
20120823,735104,5426.15,5448.6,5393.85,5415.35,127995889,58.45,100.92,54.75,5283.63,5317.155425,5395.69,5368.805,67.45,199.65,3.827865867,0.014283472,84124045.7,81.37,8.03
20120824,735105,5392.6,5399.65,5371,5386.7,114346965,56.7,71.37,44.35,5297.48,5323.778718,5400.44,5373.675,6.35,104.15,1.971585693,0.011834704,92480640.56,81.62,8.01
20120827,735108,5387.85,5399.15,5346.65,5350.25,89987572,51.77,51.16,52.5,5312.84,5326.299793,5397.23,5376.405,-12.7,13.55,0.253902224,0.005579179,89993603.8,81.68,8.06
20120828,735109,5348.05,5359.25,5312.6,5334.6,123683723,46.07,16.56,46.65,5324.58,5327.090288,5379.95,5377.825,-31.7,-3.4,-0.063694268,-0.002486957,138934088.1,81.34,8.03
20120829,735110,5343.85,5345.5,5282.7,5287.8,157470632,37.34,-27.04,62.8,5328.98,5323.348356,5354.94,5371.815,-133.2,-35.15,-0.660348115,-0.017201483,104628.2725,81.54,8.03
20120830,735111,5268.6,5342.8,5255.05,5315.05,226494000,32.25,-38.91,87.75,5333.28,5322.558037,5334.88,5365.285,-97.8,-5.35,-0.100556349,-0.008931651,145609088.2,81.69,8.02
20120831,735112,5298.2,5303.25,5238.9,5258.5,167393902,23.39,-98.76,76.15,5334.18,5316.457271,5309.24,5354.84,-156.85,-89.4,-1.671684212,-0.020088329,202134615.8,81.25,8.04
20120903,735115,5276.5,5295.8,5243.15,5253.75,110380869,15.8,-111.25,52.65,5335.48,5310.48515,5289.94,5343.585,-132.95,-126.6,-2.353006775,-0.030852241,198968341.3,81.21,8.01
20120904,735116,5249.15,5278.35,5233.2,5274,106316880,11.28,-128.56,45.15,5338.4,5307.010374,5277.82,5328.885,-76.25,-88.95,-1.658602075,-0.025651921,150359077.4,81.34,7.98
20120905,735117,5243.9,5259.5,5215.7,5225.7,126162071,3.77,-163.63,58.3,5335.56,5299.266529,5265.4,5310.17,-108.9,-140.6,-2.620054786,-0.03502082,72085925.2,81.23,7.71
20120906,735118,5217.65,5260.6,5217.65,5238.4,134008569,-1.15,-133.25,42.95,5330.64,5293.469717,5250.07,5292.475,-49.4,-182.6,-3.368382217,-0.02753077,69957169.55,81.11,7.22
20120907,735119,5309.45,5347.15,5309.2,5342.1,149584722,3.28,2.42,108.75,5330.85,5298.101172,5266.79,5288.015,27.05,-70.75,-1.307074831,-0.001523293,217107756.4,80.17,7.58
20120908,735120,5343.65,5366.3,5343.45,5358.7,11221064,8.04,34.07,24.2,5332.63,5303.872489,5287.78,5288.86,100.2,-56.65,-1.046100437,0.004497359,183640380.9,80.17,7.7
20120910,735122,5361.9,5375.45,5349.1,5363.45,109607506,12.06,39.85,26.35,5334.79,5309.546538,5305.67,5291.745,109.7,-23.25,-0.431618616,0.014104727,120897363.5,80.41,8.03
20120911,735123,5336.1,5393.35,5332.1,5390,112878090,17.18,48.78,61.25,5336.89,5317.208772,5338.53,5301.965,116,39.75,0.742955937,0.01390538,141532862.7,79.89,8.04
20120912,735124,5404.45,5435.55,5393.95,5431,139920871,24.27,106.18,45.55,5339.42,5328.046032,5377.05,5313.56,205.3,96.4,1.807070821,0.031762106,256680218,79.69,8.04
20120913,735125,5435.2,5447.45,5421.85,5435.35,110774177,29.9,114.65,25.6,5343.04,5338.265458,5395.7,5331.245,196.95,147.55,2.790385415,0.033410912,339307740.8,79.26,8.03
20120914,735126,5528.35,5586.65,5526.95,5577.65,233783031,45.32,225.61,151.3,5353.61,5361.063985,5439.49,5363.635,235.55,262.6,4.940687294,0.05444049,488278360.3,78.84,8.05
20120917,735129,5631.75,5652.2,5585.15,5610,258912780,59.46,232.21,74.55,5363.06,5384.772177,5488.8,5397.235,251.3,351.5,6.684415708,0.068502674,326085687,78.95,8.05
20120918,735130,5602.4,5620.55,5586.45,5600.05,175488961,69.07,183.31,34.1,5372.42,5405.274827,5530.81,5434.67,236.6,346.3,6.591482275,0.064579781,244062735.8,79.19,8.05
20120920,735132,5536.95,5581.35,5534.9,5554.25,165684942,72.16,127.94,65.15,5379.37,5419.462939,5555.46,5466.255,164.25,280.25,5.313803565,0.038195976,396416004.3,79.43,8.1
20120921,735133,5577,5720,5575.45,5691.15,278023825,84.68,162.32,165.75,5394.59,5445.337897,5606.62,5501.16,260.15,465.45,8.906940697,0.058415259,621299134.4,79.37,8.1
20120924,735136,5691.95,5709.85,5662.75,5669.6,210419441,91.81,143.07,47.1,5410.56,5466.696192,5625.01,5532.25,234.25,431.2,8.231521075,0.053998518,406248336,79.53,8.1
20120925,735137,5674.9,5702.7,5652.45,5673.9,341387116,96.68,120.43,50.25,5427.52,5486.429888,5637.79,5563.295,96.25,331.8,6.211040602,0.05003613,353719935.6,79.65,8.08
20120926,735138,5653.4,5672.8,5638.65,5663.45,170771069,98.57,97.51,35.25,5446.3,5503.288947,5650.47,5590.64,53.45,304.75,5.687013641,0.041043887,429224640.2,79.82,8.07
20120927,735139,5673.75,5693.7,5639.7,5649.5,238991690,97.81,87.24,54,5463.03,5517.213809,5669.52,5612.49,49.45,286.05,5.333320904,0.037906009,345447559.8,79.55,8.07
20120928,735140,5684.8,5735.15,5683.45,5703.3,163660805,100.4,96.21,85.65,5485.27,5534.936303,5671.95,5639.285,149.05,313.3,5.812615955,0.022031105,468459146,79.88,8.07
20121001,735143,5704.75,5722.95,5694,5718.8,123138510,102.51,89.58,28.95,5508.52,5552.447132,5681.79,5653.4,27.65,287.8,5.299208249,0.01902497,563880819.8,79.81,8.09
20121003,735145,5727.7,5743.25,5715.8,5731.25,165037864,103.99,90.64,27.45,5531.38,5569.475976,5693.26,5665.525,61.65,295.9,5.443991647,0.022892039,725769561,79.91,7.89
20121004,735146,5751.55,5807.25,5751.35,5787.6,171404290,108.47,109.32,76,5559.48,5590.249693,5718.09,5684.28,113.7,209.95,3.764130055,0.040318958,716415058.4,79.35,7.89
20121005,735147,5815,5815.35,4888.2,5746.95,255569804,107.49,-45.93,927.15,5584.9,5605.173532,5737.58,5703.55,83.5,136.95,2.441176471,0.009709498,800928771.8,79.33,7.81
20121008,735150,5751.85,5751.85,5666.2,5676,142319000,99.84,64.78,85.65,5601.6,5611.918909,5732.12,5702.035,26.5,75.95,1.356237891,0.001127555,722589227.7,79.6,8.1
20121009,735151,5708.15,5728.65,5677.9,5704.6,119300415,94.99,63.97,52.65,5618.89,5620.74568,5729.28,5705.535,1.3,150.35,2.70693613,0.005381622,655728583.4,79.97,8.1
20121010,735152,5671.15,5686.5,5647.05,5652.15,126294361,85.93,31.54,57.55,5633.33,5623.736568,5713.46,5703.36,-66.65,-39,-0.685274505,-0.00199525,647325910.9,80.11,8.1
20121011,735153,5663.5,5721.1,5636.95,5708.05,148283847,82.3,46.66,84.15,5649.23,5631.766418,5697.55,5707.82,-23.2,38.45,0.678178355,0.010257443,661086916.6,79.78,8.1
20121012,735154,5681.7,5725,5659.35,5676.05,130076802,75.98,40.55,65.65,5661.48,5635.983902,5683.37,5710.475,-111.55,2.15,0.037892807,-0.004777936,521198086,79.7,8.09
20121015,735157,5674.25,5693.7,5651.05,5687.25,93693482,71.04,23.38,42.65,5674.08,5640.866388,5685.62,5708.87,-59.7,23.8,0.420238547,-0.005516892,542365795.5,79.74,8.07
20121016,735158,5705.6,5714,5635.6,5648,117415701,63.24,0.52,78.4,5677.59,5641.545779,5674.3,5701.79,-28,-1.5,-0.026551022,-0.014525627,449653698.5,79.19,8.1
20121017,735159,5681.1,5684.35,5633.9,5660.25,123974371,57.38,-13.77,50.45,5680.11,5643.327134,5675.92,5694.69,-44.35,-43.05,-0.754826153,-0.022003939,299084792.3,79.06,8.1
20121018,735160,5675.3,5722.5,5650.55,5718.7,144097860,56.8,44.57,71.95,5686.04,5650.505502,5678.05,5687.8,66.55,-0.1,-0.001748619,-0.004915651,296703681,79.36,8.08
20121019,735161,5703.3,5711.7,5660,5684.25,124262817,52.95,14.08,58.7,5692.54,5653.719264,5679.69,5681.53,-23.8,-47,-0.820065431,0.001451379,250267250.6,79.63,8.11
20121022,735164,5667.6,5721.55,5658.05,5717.15,103372318,51.96,40.14,63.5,5693.84,5659.760286,5685.67,5685.645,41.1,-70.45,-1.217257585,0.00219515,137873208,79.55,8.1
20121023,735165,5715.65,5720.8,5681.45,5691.4,81501427,48.53,35.17,39.35,5694.93,5662.773592,5694.35,5684.325,4.15,-55.55,-0.966599675,0.00689637,171634155.7,79.91,8.1
20121025,735167,5688.8,5718.75,5685.7,5705.3,158343061,46.4,43.26,33.05,5696.5,5666.823726,5703.36,5689.64,57.3,29.3,0.516208598,-0.000481776,262779724.9,80.1,8.1
20121026,735168,5683.55,5697.2,5641.75,5664.3,101663820,40.93,-33.99,63.55,5696.54,5666.583371,5692.48,5685.265,4.05,-40.3,-0.706447428,-0.002070102,165777875.8,80.01,8.098
20121029,735171,5665.2,5698.3,5645.1,5665.6,93555816,36.29,-31.35,53.2,5697.35,5666.489717,5688.75,5684.22,-53.1,13.45,0.237962545,-0.003806761,-53071928.59,80.24,8.1
20121030,735172,5656.35,5689.9,5589.9,5597.9,116678775,26.83,-109.91,100,5692.08,5659.957363,5664.9,5675.285,-86.35,-110.15,-1.929730819,-0.008870397,-21421956.94,79.93,8.1
20121031,735173,5596.75,5624.4,5583.05,5619.7,112075316,20.86,-123.54,41.35,5687.12,5656.123328,5650.56,5672.455,-97.45,-56.35,-0.992767858,-0.007163995,47575649.7,79.95,8.1
20121101,735174,5609.85,5649.75,5601.95,5645.05,107393402,17.96,-70.95,47.8,5682.81,5655.068726,5638.51,5670.935,-46.35,-42.2,-0.742010638,-0.012878801,76404130.27,80.04,8.06
20121102,735175,5696.35,5711.3,5682.55,5697.7,111162841,19.69,65.86,66.25,5678.32,5659.128847,5645.19,5668.835,-7.6,49.7,0.879957507,0.002360602,188948922.5,80.56,8.05
