'Ntime', 'time', 'Close_Price', 'Open_Price', 'High_Price', 'Low_Price', 'Volume', 'MACD', 'CCI', 'ATR', 'BOLL', 'EMA20', 'MA10', 'MTM6', 'MA5', 'MTM12', 'ROC', 'SMI', 'WVAD', 'US_Dollar_Index', 'Federal_Fund_Rate' 
20111129.0000,734836.0000,1219.8200,1198.7150,1224.8050,1196.7300,438349.7500,-8.1851,-6.6141,28.4575,1233.3459,1214.9341,1202.6360,30.2050,1189.1690,-26.2850,-2.6680,-0.0165,-9060037.9975,78.7250,0.0850 
20111130.0000,734837.0000,1219.8200,1198.7150,1224.8050,1196.7300,438349.7500,-8.1851,-6.6141,28.4575,1233.3459,1214.9341,1202.6360,30.2050,1189.1690,-26.2850,-2.6680,-0.0165,-9060037.9975,78.7250,0.0850 
20111201.0000,734838.0000,1219.8200,1198.7150,1224.8050,1196.7300,438349.7500,-8.1851,-6.6141,28.4575,1233.3459,1214.9341,1202.6360,30.2050,1189.1690,-26.2850,-2.6680,-0.0165,-9060037.9975,78.7250,0.0850 
20111202.0000,734839.0000,1255.2100,1251.4225,1264.9750,1246.3775,404678.5000,3.0922 ,94.4230,18.6100,1232.0971,1225.7387,1212.2750,78.1600,1241.4220,23.5850,3.2970 ,0.0522 ,803492.2954,78.5375,0.0800 
20111205.0000,734842.0000,1255.2100,1251.4225,1264.9750,1246.3775,404678.5000,3.0922 ,94.4230,18.6100,1232.0971,1225.7387,1212.2750,78.1600,1241.4220,23.5850,3.2970 ,0.0522 ,803492.2954,78.5375,0.0800 
20111206.0000,734843.0000,1255.2100,1251.4225,1264.9750,1246.3775,404678.5000,3.0922 ,94.4230,18.6100,1232.0971,1225.7387,1212.2750,78.1600,1241.4220,23.5850,3.2970 ,0.0522 ,803492.2954,78.5375,0.0800 
20111207.0000,734844.0000,1255.2100,1251.4225,1264.9750,1246.3775,404678.5000,3.0922 ,94.4230,18.6100,1232.0971,1225.7387,1212.2750,78.1600,1241.4220,23.5850,3.2970 ,0.0522 ,803492.2954,78.5375,0.0800 
20111208.0000,734845.0000,1237.9350,1246.8075,1256.0075,1228.1575,396278.0000,6.2684 ,39.7587,27.9525,1231.9209,1232.6821,1239.5125,-10.2900,1248.9765,62.5650,6.0383 ,0.0319 ,-7121976.1242,79.3050,0.0700 
20111209.0000,734846.0000,1237.9350,1246.8075,1256.0075,1228.1575,396278.0000,6.2684 ,39.7587,27.9525,1231.9209,1232.6821,1239.5125,-10.2900,1248.9765,62.5650,6.0383 ,0.0319 ,-7121976.1242,79.3050,0.0700 
20111212.0000,734849.0000,1237.9350,1246.8075,1256.0075,1228.1575,396278.0000,6.2684 ,39.7587,27.9525,1231.9209,1232.6821,1239.5125,-10.2900,1248.9765,62.5650,6.0383 ,0.0319 ,-7121976.1242,79.3050,0.0700 
20111213.0000,734850.0000,1237.9350,1246.8075,1256.0075,1228.1575,396278.0000,6.2684 ,39.7587,27.9525,1231.9209,1232.6821,1239.5125,-10.2900,1248.9765,62.5650,6.0383 ,0.0319 ,-7121976.1242,79.3050,0.0700 
20111214.0000,734851.0000,1213.1450,1218.4200,1226.7350,1209.7900,427856.2500,0.7541 ,-73.2842,17.0200,1226.6757,1228.7519,1238.2115,-39.1100,1224.8130,-6.6750,-0.5013,-0.0303,-14048311.5475,80.3350,0.0700 
20111215.0000,734852.0000,1213.1450,1218.4200,1226.7350,1209.7900,427856.2500,0.7541 ,-73.2842,17.0200,1226.6757,1228.7519,1238.2115,-39.1100,1224.8130,-6.6750,-0.5013,-0.0303,-14048311.5475,80.3350,0.0700 
20111216.0000,734853.0000,1213.1450,1218.4200,1226.7350,1209.7900,427856.2500,0.7541 ,-73.2842,17.0200,1226.6757,1228.7519,1238.2115,-39.1100,1224.8130,-6.6750,-0.5013,-0.0303,-14048311.5475,80.3350,0.0700 
20111219.0000,734856.0000,1213.1450,1218.4200,1226.7350,1209.7900,427856.2500,0.7541 ,-73.2842,17.0200,1226.6757,1228.7519,1238.2115,-39.1100,1224.8130,-6.6750,-0.5013,-0.0303,-14048311.5475,80.3350,0.0700 
20111220.0000,734857.0000,1251.0875,1236.1725,1252.1375,1233.2375,318517.2500,2.4491 ,38.6083,18.9925,1224.0252,1230.8336,1230.6023,28.6450,1229.6695,-4.1225,-0.3287,0.0034 ,2184703.7990,79.9475,0.0725 
20111221.0000,734858.0000,1251.0875,1236.1725,1252.1375,1233.2375,318517.2500,2.4491 ,38.6083,18.9925,1224.0252,1230.8336,1230.6023,28.6450,1229.6695,-4.1225,-0.3287,0.0034 ,2184703.7990,79.9475,0.0725 
20111222.0000,734859.0000,1251.0875,1236.1725,1252.1375,1233.2375,318517.2500,2.4491 ,38.6083,18.9925,1224.0252,1230.8336,1230.6023,28.6450,1229.6695,-4.1225,-0.3287,0.0034 ,2184703.7990,79.9475,0.0725 
20111223.0000,734860.0000,1251.0875,1236.1725,1252.1375,1233.2375,318517.2500,2.4491 ,38.6083,18.9925,1224.0252,1230.8336,1230.6023,28.6450,1229.6695,-4.1225,-0.3287,0.0034 ,2184703.7990,79.9475,0.0725 
